dataset,period,column,row_count,missing_count,missing_rate,zero_count,parse_failure_count
길단위인구-상권,20211,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20211,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20211,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20211,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20211,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20211,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,시간대_00_06_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20211,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20211,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20211,연령대_20_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20211,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20212,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20212,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20212,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20212,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20212,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20212,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20212,연령대_20_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20212,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20213,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20213,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20213,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20213,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20213,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20213,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20213,연령대_20_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20213,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20213,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20214,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20214,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20214,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20214,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20214,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20214,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20214,연령대_20_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20214,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20221,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20221,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20221,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20221,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20221,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20221,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20221,연령대_20_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20221,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20221,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20222,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20222,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20222,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20222,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20222,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20222,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_10_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_20_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20222,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,금요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,기준_년분기_코드,1650,0,0.0,0,0
길단위인구-상권,20223,남성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,목요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,상권_구분_코드,1650,0,0.0,0,0
길단위인구-상권,20223,상권_구분_코드_명,1650,0,0.0,0,0
길단위인구-상권,20223,상권_코드,1650,0,0.0,0,0
길단위인구-상권,20223,상권_코드_명,1650,0,0.0,0,0
길단위인구-상권,20223,수요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_00_06_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_06_11_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_11_14_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_14_17_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_17_21_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,시간대_21_24_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20223,여성_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,연령대_10_유동인구_수,1650,0,0.0,1,0
길단위인구-상권,20223,연령대_20_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,연령대_30_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,연령대_40_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,연령대_50_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,연령대_60_이상_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,월요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,일요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,총_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,토요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20223,화요일_유동인구_수,1650,0,0.0,0,0
길단위인구-상권,20224,금요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20224,남성_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,목요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20224,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20224,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20224,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20224,수요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,시간대_00_06_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20224,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,시간대_11_14_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,시간대_14_17_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,시간대_17_21_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,시간대_21_24_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,연령대_20_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20224,연령대_40_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,연령대_50_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,연령대_60_이상_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,월요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20224,토요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20224,화요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,금요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20231,남성_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,목요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20231,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20231,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20231,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20231,수요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,시간대_00_06_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20231,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,시간대_11_14_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,시간대_14_17_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,시간대_17_21_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,시간대_21_24_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,연령대_20_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20231,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20231,연령대_40_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,연령대_50_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,연령대_60_이상_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,월요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20231,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,토요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20231,화요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,금요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20232,남성_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,목요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20232,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20232,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20232,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20232,수요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,시간대_00_06_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20232,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,시간대_11_14_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,시간대_14_17_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,시간대_17_21_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,시간대_21_24_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,연령대_20_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20232,연령대_40_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,연령대_50_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,연령대_60_이상_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,월요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20232,토요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20232,화요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,금요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20233,남성_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,목요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20233,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20233,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20233,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20233,수요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,시간대_00_06_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20233,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,시간대_11_14_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,시간대_14_17_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,시간대_17_21_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,시간대_21_24_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,연령대_20_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20233,연령대_40_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,연령대_50_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,연령대_60_이상_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,월요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20233,토요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20233,화요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20234,금요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,기준_년분기_코드,1648,0,0.0,0,0
길단위인구-상권,20234,남성_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,목요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,상권_구분_코드,1648,0,0.0,0,0
길단위인구-상권,20234,상권_구분_코드_명,1648,0,0.0,0,0
길단위인구-상권,20234,상권_코드,1648,0,0.0,0,0
길단위인구-상권,20234,상권_코드_명,1648,0,0.0,0,0
길단위인구-상권,20234,수요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,시간대_00_06_유동인구_수,1648,0,0.0,1,0
길단위인구-상권,20234,시간대_06_11_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,시간대_11_14_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,시간대_14_17_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,시간대_17_21_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,시간대_21_24_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,여성_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,연령대_10_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,연령대_20_유동인구_수,1648,0,0.0,1,0
길단위인구-상권,20234,연령대_30_유동인구_수,1648,0,0.0,1,0
길단위인구-상권,20234,연령대_40_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,연령대_50_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,연령대_60_이상_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,월요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,일요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,총_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,토요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20234,화요일_유동인구_수,1648,0,0.0,0,0
길단위인구-상권,20241,금요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20241,남성_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,목요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20241,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20241,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20241,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20241,수요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,시간대_00_06_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,시간대_11_14_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,시간대_14_17_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,시간대_17_21_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,시간대_21_24_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,연령대_20_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20241,연령대_40_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,연령대_50_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,연령대_60_이상_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,월요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20241,토요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20241,화요일_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20242,금요일_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,기준_년분기_코드,1649,0,0.0,0,0
길단위인구-상권,20242,남성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,목요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,상권_구분_코드,1649,0,0.0,0,0
길단위인구-상권,20242,상권_구분_코드_명,1649,0,0.0,0,0
길단위인구-상권,20242,상권_코드,1649,0,0.0,0,0
길단위인구-상권,20242,상권_코드_명,1649,0,0.0,0,0
길단위인구-상권,20242,수요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,시간대_00_06_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,시간대_06_11_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20242,시간대_11_14_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,시간대_14_17_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,시간대_17_21_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,시간대_21_24_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,여성_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,연령대_10_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,연령대_20_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,연령대_30_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,연령대_40_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,연령대_50_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,연령대_60_이상_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,월요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,일요일_유동인구_수,1649,0,0.0,1,0
길단위인구-상권,20242,총_유동인구_수,1649,0,0.0,0,0
길단위인구-상권,20242,토요일_유동인구_수,1649,0,0.0,2,0
길단위인구-상권,20242,화요일_유동인구_수,1649,0,0.0,1,0
