target,fold,model,서비스_업종_코드,rows,mae,median_absolute_error,rmse,mean_error,pinball_p10,pinball_p50,pinball_p90,attainment_p10,attainment_p50,attainment_p90,coverage_p10_p90,mean_interval_width,interval_score_80,spearman,direction_accuracy,crossing_ratio_raw,crossing_ratio_corrected
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS100007,503,0.20371750700194846,0.11860454284359234,0.47600479399732326,0.055092566260646895,0.09629393587506334,0.10185875350097423,0.04730816480754122,0.02385685884691849,0.4731610337972167,0.9701789264413518,0.9463220675944334,1.0521784510029357,1.4360210068260457,0.5260503396628667,0.8389662027833003,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS100008,753,0.25959092605282763,0.11479324988150275,0.7844494838624766,0.08452344333349547,0.12724629103457083,0.12979546302641382,0.06770381070615002,0.0398406374501992,0.4847277556440903,0.9667994687915007,0.9269588313413014,1.052178451002936,1.9495010174072085,0.5126943531858256,0.7888446215139442,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS100009,871,0.36057449070237374,0.16693665462516843,0.8855103887870347,0.1273558456429056,0.14419619716738133,0.18028724535118687,0.08742271564983381,0.10907003444316878,0.5269804822043628,0.9357060849598163,0.8266360505166476,1.052178451002936,2.3161891281721516,0.4362880248168552,0.6923076923076923,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS100010,1045,0.3442642382810357,0.11636801720448708,1.189487737199315,0.10939515064164343,0.1687831640716395,0.17213211914051785,0.09360872683772599,0.0660287081339713,0.4631578947368421,0.9531100478468899,0.8870813397129187,1.052178451002936,2.6239189090936548,0.5244931009498919,0.737799043062201,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200001,599,1.0937426504950438,0.18869430064640386,16.069996992955232,0.8410039176213585,0.8026901566200103,0.5468713252475219,0.15408420138386558,0.09348914858096828,0.4657762938230384,0.9081803005008348,0.8146911519198664,1.0521784510029357,9.567743580038757,0.5509000328851241,0.6894824707846411,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200002,63,0.5275491614702217,0.20475094125916127,1.2029139399580766,0.1633628173303164,0.23936974650960455,0.26377458073511084,0.1296712146391699,0.12698412698412698,0.5079365079365079,0.8571428571428571,0.7301587301587301,1.0521784510029357,3.690409611487743,0.6561851165785615,0.6666666666666666,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200003,469,0.6552587466342545,0.22975029689979953,2.331373023520317,0.3972521282645801,0.357862646317805,0.32762937331712727,0.11896471185255521,0.13859275053304904,0.5735607675906184,0.8955223880597015,0.7569296375266524,1.052178451002936,4.7682735817036015,0.4827210178161162,0.6865671641791045,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200005,442,0.7127508554993823,0.24579356663781227,3.779579430986899,0.40706457007925206,0.37645727984612865,0.35637542774969116,0.15048928780670143,0.1425339366515837,0.5882352941176471,0.9140271493212669,0.7714932126696833,1.052178451002936,5.269465676528301,0.4087723040993863,0.6764705882352942,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200006,500,0.2692481751153125,0.11132946284228984,1.9610707005986057,0.0819286745602221,0.17044301745883103,0.13462408755765626,0.05407829068562782,0.024,0.374,0.974,0.95,1.052178451002936,2.245213081444589,0.43865816230042765,0.7,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200007,374,0.23551533609014128,0.17449404597124085,0.34091453686759765,0.05713318385560917,0.07698593934546762,0.11775766804507064,0.05135822647614591,0.0374331550802139,0.5481283422459893,0.9411764705882353,0.9037433155080213,1.0521784510029357,1.2834416582161354,0.24785158635718485,0.6443850267379679,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200008,309,0.320971761571371,0.2005960240347857,0.5801899778338824,0.11194181767478494,0.11255182191842647,0.1604858807856855,0.06925633769721953,0.07119741100323625,0.5501618122977346,0.912621359223301,0.8414239482200647,1.0521784510029357,1.81808159615646,0.2863451299718133,0.6213592233009708,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200016,325,0.56047348620933,0.20395564416690623,3.3760636607352894,0.31601180486327546,0.3143022670587834,0.280236743104665,0.09907623821633492,0.10153846153846154,0.5169230769230769,0.9015384615384615,0.8,1.052178451002936,4.133785052751185,0.34181135372675553,0.6246153846153846,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200017,132,0.3404371741275679,0.14742989523523609,0.8092065997530561,0.1322402724500045,0.16711791522170227,0.17021858706378395,0.07739717353265119,0.06060606060606061,0.48484848484848486,0.9545454545454546,0.8939393939393939,1.0521784510029357,2.4451508875435346,0.5064211351553796,0.75,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200019,105,0.17351050664942239,0.1094520575390362,0.2601830224332946,-0.007288398954226115,0.07723998514012446,0.08675525332471119,0.04162369610968586,0.0380952380952381,0.3619047619047619,0.9714285714285714,0.9333333333333333,1.052178451002936,1.1886368124981035,0.6916583706653393,0.8,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200024,208,0.41156719508214745,0.20611617643769373,0.8647693326012459,0.19854207680246055,0.16148218550285362,0.20578359754107373,0.088240572452316,0.10096153846153846,0.5961538461538461,0.9134615384615384,0.8125,1.052178451002936,2.497227579551696,0.4377074675828238,0.7644230769230769,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200025,362,0.44161234293233126,0.22734888069954393,1.2946435546579387,0.14317939179939648,0.1664307609244889,0.22080617146616563,0.1163619184718063,0.09668508287292818,0.5911602209944752,0.8922651933701657,0.7955801104972375,1.052178451002936,2.827926793962952,0.18809255682509193,0.574585635359116,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200026,44,0.9493493889908335,0.22851331141101788,2.428014921747509,0.7826696279046627,0.6146198946483203,0.47467469449541677,0.12840287424535302,0.22727272727272727,0.6363636363636364,0.9318181818181818,0.7045454545454546,1.0521784510029362,7.430227688936733,0.20494027286411687,0.6590909090909091,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200028,1100,0.2592814593692336,0.1342726148541703,0.7722645142439968,0.05003173585831266,0.11632936789828177,0.1296407296846168,0.06373154705483314,0.042727272727272725,0.4590909090909091,0.9472727272727273,0.9045454545454545,1.052178451002936,1.8006091495311494,0.38904537788218096,0.6954545454545454,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200029,253,0.5003634416769048,0.2536027388234654,1.3522024475635186,0.1608707330754219,0.19506456197660277,0.2501817208384524,0.12784502891206823,0.11462450592885376,0.5770750988142292,0.8853754940711462,0.7707509881422925,1.0521784510029357,3.22909590888671,0.3500135976394281,0.6877470355731226,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200030,302,1.0415070551582588,0.42791388561061106,2.405653534798341,0.6371675375941349,0.5505435525084568,0.5207535275791294,0.2094376203443765,0.2781456953642384,0.6258278145695364,0.8543046357615894,0.5761589403973509,1.052178451002936,7.5998117285283335,0.2580800267028487,0.5860927152317881,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200031,384,0.3344255422142683,0.1849846765075269,0.6706553957200944,0.14440353736176242,0.12101619205474867,0.16721277110713414,0.07776206230076237,0.0859375,0.6171875,0.9322916666666666,0.8463541666666666,1.052178451002936,1.9877825435551106,0.3182103227072631,0.6145833333333334,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200032,44,0.7753160837876241,0.24980523707878793,2.7213361466394197,0.2942557938268267,0.43829103880175213,0.38765804189381203,0.16864908347522,0.11363636363636363,0.4318181818181818,0.7954545454545454,0.6818181818181818,1.0521784510029362,6.069401222769721,0.26326919271968324,0.6363636363636364,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200033,18,0.9638517143093767,0.30505938257991294,2.1990954078908946,0.6597300648664036,0.5662139884260288,0.48192585715468833,0.16115968804788144,0.2222222222222222,0.5555555555555556,0.8333333333333334,0.6111111111111112,1.0521784510029362,7.273736764739103,0.43130165289256206,0.7222222222222222,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200034,168,1.1597123973958756,0.21043304635249227,5.90562484790944,0.8702960635347028,0.821503092746005,0.5798561986979378,0.17204783199942908,0.1488095238095238,0.5,0.9166666666666666,0.7678571428571429,1.052178451002936,9.935509247454343,0.28363282962788666,0.7321428571428571,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS200037,506,0.5218849869713285,0.24486848534472944,1.483911036356088,0.29512807379460276,0.24488065254825284,0.26094249348566423,0.09921273818608989,0.1442687747035573,0.567193675889328,0.9031620553359684,0.758893280632411,1.0521784510029357,3.440933907343427,0.24376628605463224,0.6442687747035574,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300001,829,3.7319757740374087,0.10535226102778761,61.26574696641021,3.2892298714912656,3.141037157980863,1.8659878870187043,0.5130387355375767,0.08926417370325694,0.3775633293124246,0.962605548854041,0.873341375150784,1.052178451002936,36.540758935184385,0.5591676699364209,0.7708082026537998,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300002,674,0.15971019967172043,0.09995194666289682,0.3848691918394314,-0.02164887562100133,0.0959609032100993,0.07985509983586021,0.03786251530306389,0.020771513353115726,0.23887240356083086,0.9821958456973294,0.9614243323442137,1.052178451002936,1.3382341851316322,0.5551464523124654,0.7789317507418397,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300003,68,10.099463376395093,0.5411462552947497,53.3993812319149,9.47080423106369,8.636990198222191,5.0497316881975465,1.175323731819921,0.3382352941176471,0.5,0.8088235294117647,0.47058823529411764,1.0521784510029355,98.12313930042112,0.1063190143111439,0.5588235294117647,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300004,160,2.046332466137327,0.569678185450236,5.9569450454853285,0.5899736507508292,1.0565738561017715,1.0231662330686635,0.7081088167558559,0.3125,0.55,0.8,0.4875,1.052178451002936,17.646826728576272,0.09108277054396823,0.55,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300006,50,0.6320380227476128,0.18316070491912337,2.102464636013488,-0.14109446049548674,0.15697327099757918,0.3160190113738064,0.32081955552577746,0.1,0.6,0.9,0.8,1.052178451002936,4.777928265233566,0.4616086434573829,0.7,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300007,392,0.3766976093805769,0.1485542082995545,0.9878870673745632,0.11818608997021064,0.18259875910464354,0.18834880469028845,0.0873263072337081,0.07653061224489796,0.42091836734693877,0.9362244897959183,0.8596938775510204,1.052178451002936,2.6992506633835167,0.41813126402118594,0.7372448979591837,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300008,136,0.2880832607207435,0.12469716069070723,0.8103146756417053,0.054376155164117194,0.1412898505602963,0.14404163036037174,0.08019694968883559,0.03676470588235294,0.375,0.9411764705882353,0.9044117647058824,1.052178451002936,2.2148680024913188,0.3963115722259083,0.6985294117647058,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300009,260,29.15002024085265,0.13145672066547365,440.47960089859043,29.00205621863366,26.096639023172695,14.575010120426326,2.952516682835139,0.08461538461538462,0.5923076923076923,0.9538461538461539,0.8692307692307693,1.0521784510029357,290.4915570600783,0.4761642980398182,0.6692307692307692,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300010,307,1.9139140617851804,0.1648286272112912,17.578691578279177,1.4214870535489328,1.4323671485544938,0.9569570308925902,0.33889948712317064,0.13680781758957655,0.43322475570032576,0.9087947882736156,0.7719869706840391,1.0521784510029357,17.712666356776648,0.43495901219424576,0.6319218241042345,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300011,813,1.0295152325780739,0.23764916819493764,8.143483864998634,0.7739470815562839,0.6927117330636041,0.5147576162890369,0.1573720685468517,0.14637146371463713,0.5731857318573186,0.8843788437884379,0.7380073800738007,1.052178451002936,8.500838016104556,0.22315354453847,0.6814268142681427,0.0,0.0
