target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_aux_min_next_two_quarters_yoy,CS200025,4963,4757,-0.08660145184843465,-0.47349102695835976,-0.0978313163175154,0.22121956478629268
target_aux_min_next_two_quarters_yoy,CS200026,723,574,-0.11844861810183636,-0.5600486887503522,-0.17211014069601233,0.2733754243163353
target_aux_min_next_two_quarters_yoy,CS200028,14483,14211,-0.03102817315143332,-0.36251285587404114,-0.0866253746320127,0.21086551966306244
target_aux_min_next_two_quarters_yoy,CS200029,3629,3230,-0.16622633472238138,-0.6657900958206816,-0.23082058760266677,0.31162200425373277
target_aux_min_next_two_quarters_yoy,CS200030,4552,3639,0.04907953476446039,-0.7298434186120237,-0.20411811119546897,0.61482846674377
target_aux_min_next_two_quarters_yoy,CS200031,5500,5037,0.03663590135056201,-0.4116511640085889,-0.047666201312151935,0.3591157273270574
target_aux_min_next_two_quarters_yoy,CS200032,828,551,-0.16932091826211884,-0.8318584928582137,-0.22019742477115367,0.31833474018665653
target_aux_min_next_two_quarters_yoy,CS200033,391,234,0.0704062625321199,-0.7489539719921601,-0.13103071114751796,0.5280915669169775
target_aux_min_next_two_quarters_yoy,CS200034,2620,2349,-0.08480802888264982,-0.6725468348853519,-0.1866914084851845,0.28784258708558424
target_aux_min_next_two_quarters_yoy,CS200036,10,0,,,,
target_aux_min_next_two_quarters_yoy,CS200037,6913,6685,0.12542379257717634,-0.4389016239851195,-0.06125344514299058,0.8535895970023968
target_aux_min_next_two_quarters_yoy,CS300001,11565,10908,0.23196924773947192,-0.4114627792562836,-0.09565978662661578,0.14017076408281434
target_aux_min_next_two_quarters_yoy,CS300002,9456,8877,0.09995867873053518,-0.2517170701161082,-0.061155296288504246,0.12635725008574353
target_aux_min_next_two_quarters_yoy,CS300003,1352,938,2.3692127279368163,-0.8982259542503145,-0.33376126126373373,0.6125825481747644
target_aux_min_next_two_quarters_yoy,CS300004,2847,2249,0.22767773684120085,-0.9219963857417784,-0.4187531645033168,0.782080824634343
target_aux_min_next_two_quarters_yoy,CS300006,813,678,-0.012340124334871761,-0.6269922601426291,-0.12344906727357069,0.3174257266753293
