run_id,model,feature_set_id,서비스_업종_코드,rows,positive_rate,average_precision,roc_auc,precision_at_0_5,recall_at_0_5,f1_at_0_5,predicted_positive_rate_at_0_5
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200016,1297,0.27602158828064766,0.6286563546096803,0.8152170679612806,0.7071823204419889,0.3575418994413408,0.4749536178107607,0.1395528141865844
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200024,839,0.4123957091775924,0.7310296457352694,0.7939417744375007,0.7142857142857143,0.5346820809248555,0.6115702479338843,0.30870083432657924
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200028,4384,0.2664233576642336,0.6068150597028864,0.8068086099894364,0.6812816188870152,0.3458904109589041,0.45883021010789327,0.135264598540146
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200029,1017,0.400196656833825,0.6389396840377627,0.7225681717484996,0.6711711711711712,0.36609336609336607,0.4737678855325914,0.2182890855457227
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200030,1156,0.2378892733564014,0.5324627115475978,0.7826024146114952,0.6258503401360545,0.33454545454545453,0.43601895734597157,0.12716262975778547
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200031,1546,0.2238033635187581,0.4186800309603302,0.689470134874759,0.50920245398773,0.2398843930635838,0.32612966601178783,0.1054333764553687
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200037,2043,0.29515418502202645,0.5493936876547271,0.7729823106688778,0.5870069605568445,0.41956882255389716,0.48936170212765956,0.2109642682329907
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300001,3323,0.33012338248570566,0.7451466470780457,0.8592538991826929,0.7671601615074024,0.5195989061075661,0.6195652173913043,0.2235931387300632
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300002,2751,0.2813522355507088,0.6855083391610137,0.8297295513391079,0.7283950617283951,0.4573643410852713,0.5619047619047619,0.1766630316248637
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300010,1240,0.24435483870967742,0.6143481317185954,0.8171469228032728,0.6740331491712708,0.40264026402640263,0.5041322314049587,0.14596774193548387
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300011,3264,0.35324754901960786,0.5842441043790398,0.7281928427602,0.6154910096818811,0.38594969644405897,0.4744136460554371,0.22150735294117646
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300014,494,0.4109311740890688,0.5939669043589804,0.7040780051800315,0.6209677419354839,0.3793103448275862,0.4709480122324159,0.25101214574898784
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300015,215,0.3953488372093023,0.6330267154560842,0.7443438914027148,0.6046511627906976,0.3058823529411765,0.40625,0.2
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300016,805,0.2248447204968944,0.4944211288254723,0.735851395381782,0.5967741935483871,0.20441988950276244,0.3045267489711934,0.07701863354037267
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300017,644,0.36490683229813664,0.6183615241486888,0.7635228632367476,0.6534090909090909,0.48936170212765956,0.559610705596107,0.2732919254658385
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300018,2260,0.12212389380530973,0.569082987012266,0.882567788686302,0.7321428571428571,0.2971014492753623,0.422680412371134,0.049557522123893805
